season,year,hour,holiday,weekday,working_day,weather_situation,temperature,humidity,wind_speed,registered,count,i_hour
4,1,6,0,5,1,2,6.1,40.87,8.959999999999999,126,130,0
4,0,12,0,4,1,1,18.320000000000004,32.83,8.959999999999999,180,226,0
3,0,17,0,1,1,1,32.42,26.130000000000003,16.42,460,527,1
1,0,11,0,6,0,1,7.98,32.83,32.84,83,119,0
2,0,8,0,6,0,1,20.2,30.82,8.959999999999999,96,125,1
2,0,20,0,5,1,2,6.1,62.31,32.84,51,63,1
4,0,2,0,0,0,1,13.620000000000001,58.96,0.0,35,55,0
1,1,21,0,1,1,1,4.220000000000001,40.199999999999996,16.42,83,90,0
1,1,19,0,0,0,1,7.98,22.78,16.42,130,143,1
1,0,10,0,6,0,3,1.4000000000000004,67.0,13.43,31,34,1
1,1,6,0,0,0,2,-1.419999999999999,33.5,28.360000000000003,7,8,0
2,0,6,0,4,1,1,12.68,58.96,0.0,103,112,0
1,1,17,0,2,1,1,11.739999999999998,17.42,8.959999999999999,497,530,1
2,0,9,0,1,1,2,2.34,21.44,22.39,109,121,1
2,1,12,0,0,0,1,14.559999999999999,29.48,10.45,361,584,0
2,0,20,0,5,1,1,22.080000000000002,19.43,16.42,236,293,1
1,0,12,0,5,1,1,2.34,31.49,13.43,64,71,0
2,1,23,0,4,1,1,23.020000000000003,36.18,22.39,114,140,0
4,1,19,0,3,1,2,18.320000000000004,30.82,58.209999999999994,534,566,1
4,0,0,1,5,0,1,7.98,35.510000000000005,25.369999999999997,56,66,0
3,0,9,0,6,0,2,24.9,56.28,41.79,128,156,1
3,1,22,0,4,1,2,23.020000000000003,46.23,22.39,218,259,0
3,1,11,0,2,1,2,26.78,46.9,28.360000000000003,159,198,0
1,0,17,0,2,1,2,8.919999999999998,41.54,19.400000000000002,195,217,1
3,0,1,0,2,1,1,23.020000000000003,49.58,0.0,8,13,0
2,1,1,0,1,1,3,18.320000000000004,40.199999999999996,16.42,10,14,0
3,1,23,0,0,0,1,25.839999999999996,52.93,13.43,66,91,0
4,0,5,0,6,0,2,12.68,41.54,29.849999999999998,4,5,0
3,0,10,0,6,0,1,25.839999999999996,30.150000000000002,19.400000000000002,203,302,1
1,0,20,0,0,0,1,10.8,23.45,32.84,32,47,1
2,1,21,0,5,1,1,20.2,18.76,10.45,225,270,0
2,1,7,0,3,1,2,18.320000000000004,62.98,19.400000000000002,401,418,1
2,0,14,0,4,1,1,17.380000000000003,18.76,44.78,135,154,0
2,0,8,0,6,0,1,26.78,38.86,19.400000000000002,111,143,1
3,0,6,0,1,1,1,18.320000000000004,48.91,13.43,99,102,0
2,1,17,0,6,0,2,23.020000000000003,24.119999999999997,19.400000000000002,343,576,1
2,0,19,0,5,1,2,16.44,55.61,19.400000000000002,245,270,1
2,0,9,0,1,1,1,20.2,46.23,19.400000000000002,156,194,1
3,1,21,0,5,1,3,21.14,55.61,32.84,108,122,0
3,1,14,0,4,1,1,28.660000000000004,30.82,22.39,191,305,0
2,1,4,0,6,0,1,7.98,32.83,16.42,2,2,0
2,0,17,0,1,1,2,17.380000000000003,42.88,25.369999999999997,231,272,1
4,0,11,0,2,1,1,16.44,32.16,28.360000000000003,120,166,0
1,0,12,0,5,1,1,15.5,39.53,19.400000000000002,126,185,0
1,1,13,0,3,1,1,23.020000000000003,18.09,22.39,197,254,0
2,0,10,0,2,1,2,22.080000000000002,46.23,35.82,91,127,1
1,1,5,0,4,1,1,-2.3600000000000003,36.85,25.369999999999997,19,19,0
2,0,4,0,2,1,1,20.2,58.96,10.45,3,4,0
1,0,15,0,0,0,3,7.98,54.27,16.42,55,74,0
4,0,3,0,3,1,1,13.620000000000001,54.94,10.45,5,6,0
4,1,22,0,6,0,2,9.86,62.98,10.45,137,160,0
3,1,14,0,3,1,1,30.54,37.52,10.45,177,211,0
1,1,16,0,2,1,1,-1.419999999999999,26.130000000000003,58.209999999999994,129,136,1
2,0,18,0,2,1,1,24.9,46.9,19.400000000000002,490,564,1
3,1,1,0,2,1,1,24.9,49.58,13.43,15,15,0
1,1,21,0,6,0,1,-1.419999999999999,28.81,64.18,43,48,0
2,1,16,0,0,0,1,25.839999999999996,28.14,25.369999999999997,339,564,1
2,1,2,0,3,1,1,18.320000000000004,62.98,19.400000000000002,14,19,0
4,1,21,0,4,1,1,8.919999999999998,24.79,38.81,222,233,0
3,1,20,0,1,1,1,28.660000000000004,28.81,13.43,357,395,1
2,1,6,0,3,1,1,8.919999999999998,30.82,35.82,111,115,0
2,1,23,0,3,1,2,11.739999999999998,51.59,0.0,56,70,0
2,1,17,0,6,0,1,22.080000000000002,24.119999999999997,0.0,338,586,1
3,1,19,0,2,1,1,21.14,27.47,19.400000000000002,540,596,1
4,0,5,0,0,0,1,8.919999999999998,58.29,19.400000000000002,5,5,0
1,1,22,0,6,0,1,2.34,34.17,28.360000000000003,38,39,0
1,1,1,0,5,1,1,4.220000000000001,32.16,13.43,15,15,0
4,0,5,0,3,1,2,4.220000000000001,54.27,0.0,26,26,0
4,1,22,0,4,1,1,4.220000000000001,46.9,8.959999999999999,147,151,0
2,1,7,0,3,1,1,8.919999999999998,30.82,32.84,348,358,1
2,0,2,0,6,0,2,8.919999999999998,58.29,13.43,19,24,0
3,0,1,0,3,1,2,28.660000000000004,34.84,16.42,9,16,0
3,0,16,0,1,1,1,26.78,36.85,32.84,225,283,1
1,1,0,0,6,0,1,-0.47999999999999954,31.49,10.45,42,44,0
2,1,8,0,2,1,2,18.320000000000004,58.96,13.43,570,590,1
3,0,9,0,0,0,1,30.54,37.52,38.81,112,154,1
1,0,21,0,6,0,1,4.220000000000001,37.52,16.42,15,19,0
1,0,22,0,1,1,2,-0.47999999999999954,39.53,10.45,34,34,0
3,0,21,0,6,0,1,30.54,39.53,22.39,115,154,0
4,0,13,1,5,0,1,9.86,24.79,55.22,179,236,0
2,0,23,0,2,1,2,10.8,62.98,25.369999999999997,31,39,0
4,0,8,0,2,1,2,22.080000000000002,59.63,10.45,400,427,1
4,1,0,0,4,1,3,5.160000000000002,40.87,22.39,14,15,0
3,0,7,0,4,1,1,21.14,35.510000000000005,25.369999999999997,311,334,1
4,0,22,0,2,1,1,6.1,34.84,16.42,102,107,0
2,0,14,0,5,1,1,20.2,23.45,32.84,190,248,0
1,1,4,0,4,1,1,-2.3600000000000003,36.18,10.45,1,1,0
4,0,2,0,4,1,1,5.160000000000002,43.550000000000004,22.39,4,4,0
4,1,9,0,4,1,1,23.020000000000003,43.550000000000004,0.0,305,335,1
1,1,12,0,5,1,2,1.4000000000000004,22.78,32.84,119,124,0
4,1,7,0,3,1,2,20.2,62.98,19.400000000000002,504,515,1
1,0,1,0,3,1,1,1.4000000000000004,29.48,8.959999999999999,9,9,0
4,1,18,0,6,0,1,9.86,38.86,16.42,232,272,1
4,1,10,0,6,0,1,8.919999999999998,30.82,38.81,260,328,1
4,0,19,0,0,0,1,15.5,19.43,35.82,121,157,1
1,0,21,0,5,1,1,5.160000000000002,32.16,38.81,56,63,0
3,1,4,0,5,1,1,24.9,43.550000000000004,16.42,9,10,0
4,1,21,0,0,0,2,12.68,51.59,22.39,91,99,0
4,0,19,0,3,1,1,15.5,54.94,0.0,306,331,1
3,1,1,0,3,1,1,23.020000000000003,55.61,8.959999999999999,28,33,0
1,0,0,0,4,1,1,-1.419999999999999,39.53,28.360000000000003,6,7,0
3,0,18,0,4,1,1,24.9,49.58,29.849999999999998,435,523,1
1,1,7,0,5,1,2,9.86,26.8,29.849999999999998,262,268,1
1,1,4,0,5,1,1,4.220000000000001,40.199999999999996,22.39,2,2,0
2,0,4,0,4,1,1,7.98,50.92,0.0,8,9,0
1,0,0,0,3,1,2,2.34,46.23,13.43,14,17,0
1,0,2,0,6,0,2,6.1,58.29,19.400000000000002,15,20,0
2,1,2,0,2,1,1,23.96,55.61,13.43,8,8,0
3,1,17,0,6,0,3,20.2,58.96,16.42,149,241,1
1,1,6,0,5,1,1,3.2799999999999994,43.550000000000004,16.42,88,88,0
3,0,22,0,1,1,1,23.020000000000003,46.23,25.369999999999997,76,98,0
3,1,13,0,2,1,1,34.300000000000004,16.75,13.43,203,283,0
2,1,12,0,6,0,1,22.080000000000002,24.119999999999997,16.42,353,559,0
4,1,0,0,5,1,3,20.2,58.96,16.42,15,17,0
2,1,15,0,3,1,2,21.14,27.47,29.849999999999998,152,199,0
3,0,19,0,5,1,3,21.14,48.91,46.27,132,165,1
1,0,15,0,1,1,1,18.320000000000004,14.07,65.67,71,90,0
3,1,8,0,6,0,1,30.54,42.21,19.400000000000002,120,152,1
4,1,15,0,2,1,1,23.020000000000003,24.119999999999997,32.84,247,303,0
3,0,5,0,3,1,1,26.78,38.86,19.400000000000002,22,26,0
3,1,9,0,0,0,1,32.42,33.5,10.45,172,242,1
4,1,16,0,2,1,3,6.1,58.29,25.369999999999997,83,98,1
4,1,2,0,1,1,1,11.739999999999998,51.59,16.42,9,10,0
2,0,21,0,4,1,2,5.160000000000002,62.31,16.42,53,60,0
3,1,21,0,4,1,1,27.72,44.22,22.39,301,342,0
1,0,2,0,0,0,1,3.2799999999999994,27.47,55.22,17,17,0
1,1,20,0,2,1,1,7.98,35.510000000000005,25.369999999999997,223,227,1
4,1,21,0,6,0,2,6.1,58.29,0.0,135,158,0
3,1,2,0,4,1,1,22.080000000000002,46.23,19.400000000000002,15,15,0
3,0,13,0,1,1,1,28.660000000000004,34.84,28.360000000000003,140,193,0
1,1,4,0,1,1,1,1.4000000000000004,36.85,8.959999999999999,1,1,0
1,0,17,0,4,1,1,1.4000000000000004,26.8,28.360000000000003,158,162,1
1,1,19,0,3,1,1,9.86,28.81,16.42,302,311,1
1,1,7,0,2,1,1,-0.47999999999999954,36.85,13.43,270,275,1
1,1,17,0,5,1,1,13.620000000000001,24.119999999999997,22.39,456,476,1
2,1,22,0,4,1,1,21.14,52.260000000000005,0.0,217,246,0
2,0,1,1,5,0,1,12.68,41.54,0.0,9,15,0
1,1,5,0,0,0,1,3.2799999999999994,40.199999999999996,16.42,5,7,0
2,0,12,0,1,1,2,21.14,46.23,10.45,129,162,0
4,1,5,0,5,1,2,4.220000000000001,54.27,10.45,25,26,0
2,0,19,0,4,1,2,31.479999999999997,26.130000000000003,32.84,271,326,1
2,1,18,0,5,1,1,22.080000000000002,15.41,28.360000000000003,518,596,1
4,1,17,0,4,1,1,7.98,26.130000000000003,19.400000000000002,544,561,1
2,0,5,0,4,1,2,21.14,55.61,38.81,13,13,0
4,1,9,0,3,1,1,5.160000000000002,34.84,19.400000000000002,309,322,1
3,1,10,0,2,1,1,21.14,27.47,35.82,153,190,1
4,1,21,0,3,1,2,23.020000000000003,49.58,0.0,195,209,0
3,0,12,0,0,0,1,34.300000000000004,28.14,29.849999999999998,209,370,0
2,0,22,0,0,0,2,13.620000000000001,54.94,0.0,68,100,0
1,1,15,1,1,0,1,4.220000000000001,29.48,44.78,175,192,0
1,0,9,0,2,1,2,1.4000000000000004,42.88,8.959999999999999,134,144,1
3,1,9,0,5,1,2,21.14,52.260000000000005,16.42,301,347,1
4,1,10,0,3,1,2,5.160000000000002,37.52,29.849999999999998,151,178,1
3,0,17,0,6,0,1,36.18,25.46,13.43,127,197,1
2,0,19,0,0,0,1,18.320000000000004,20.099999999999998,29.849999999999998,135,210,1
2,0,16,0,4,1,1,35.24,22.11,13.43,170,200,1
3,0,12,0,6,0,1,30.54,20.099999999999998,13.43,232,374,0
3,1,9,0,6,0,1,25.839999999999996,41.54,19.400000000000002,247,332,1
3,1,20,0,1,1,1,25.839999999999996,46.9,22.39,384,462,1
1,1,22,0,3,1,2,12.68,31.49,25.369999999999997,129,147,0
2,0,10,0,6,0,2,11.739999999999998,58.96,22.39,93,129,1
1,0,14,0,0,0,1,5.160000000000002,24.119999999999997,25.369999999999997,69,91,0
4,0,4,0,5,1,1,8.919999999999998,47.57,16.42,6,6,0
1,0,16,0,3,1,2,10.8,50.92,16.42,121,151,1
4,1,13,0,5,1,1,24.9,32.16,0.0,307,424,0
4,1,2,0,2,1,1,11.739999999999998,51.59,13.43,9,14,0
2,0,0,0,1,1,1,10.8,33.5,22.39,5,6,0
2,0,21,0,4,1,1,17.380000000000003,51.59,28.360000000000003,180,209,0
2,0,5,0,4,1,1,7.98,50.92,8.959999999999999,12,14,0
4,0,10,0,0,0,1,8.919999999999998,44.22,8.959999999999999,186,262,1
3,0,13,0,0,0,1,29.6,39.53,22.39,173,421,0
1,1,20,0,6,0,3,3.2799999999999994,62.31,19.400000000000002,73,77,1
1,0,21,0,0,0,1,9.86,41.54,16.42,61,69,0
4,1,6,0,6,0,2,7.040000000000001,32.83,19.400000000000002,17,21,0
4,1,20,0,3,1,1,6.1,34.84,28.360000000000003,243,268,1
2,0,16,0,5,1,1,27.72,30.150000000000002,16.42,286,355,1
3,0,6,0,2,1,2,17.380000000000003,58.96,19.400000000000002,111,114,0
3,1,20,0,5,1,1,29.6,32.83,13.43,254,356,1
4,1,13,0,2,1,1,16.44,30.150000000000002,28.360000000000003,260,328,0
1,0,19,0,5,1,1,6.1,37.52,32.84,111,118,1
3,1,20,0,1,1,1,27.72,44.22,16.42,368,457,1
2,0,7,0,5,1,1,16.44,28.14,19.400000000000002,222,240,1
2,0,23,0,1,1,2,22.080000000000002,31.49,22.39,30,48,0
2,0,18,0,4,1,1,18.320000000000004,20.099999999999998,0.0,290,337,1
1,0,17,0,5,1,1,2.34,27.47,16.42,155,159,1
3,1,18,0,2,1,2,20.2,58.96,16.42,262,281,1
1,1,12,0,1,1,1,7.040000000000001,40.87,16.42,131,150,0
2,1,3,0,2,1,1,7.040000000000001,54.27,22.39,2,2,0
3,0,23,0,3,1,1,26.78,24.79,8.959999999999999,94,108,0
4,1,17,0,1,1,1,7.98,30.82,22.39,604,638,1
3,0,2,0,4,1,2,23.020000000000003,62.98,8.959999999999999,5,7,0
3,0,2,0,3,1,1,23.020000000000003,52.260000000000005,0.0,5,7,0
1,1,9,0,0,0,1,-2.3600000000000003,36.18,19.400000000000002,80,90,1
2,0,18,0,2,1,1,22.080000000000002,19.43,13.43,480,550,1
1,1,17,0,3,1,1,16.44,21.44,38.81,486,529,1
2,1,9,0,0,0,2,16.44,55.61,16.42,128,191,1
4,0,13,0,3,1,2,8.919999999999998,38.19,10.45,119,133,0
3,1,20,0,3,1,1,27.72,20.77,19.400000000000002,369,445,1
1,1,8,0,5,1,1,2.34,42.88,25.369999999999997,421,425,1
3,1,16,0,0,0,2,23.020000000000003,43.550000000000004,0.0,259,356,1
3,0,13,0,6,0,2,26.78,49.58,32.84,92,153,0
2,0,10,0,0,0,2,24.9,40.87,10.45,158,244,1
3,0,16,0,2,1,1,29.6,27.47,22.39,248,303,1
4,1,22,0,0,0,1,16.44,32.16,0.0,98,138,0
3,0,3,0,0,0,1,20.2,42.88,10.45,22,34,0
1,0,6,0,0,0,2,1.4000000000000004,46.23,13.43,3,5,0
4,0,11,0,6,0,1,8.919999999999998,30.82,10.45,169,238,0
1,1,6,0,1,1,2,1.4000000000000004,57.62,0.0,36,42,0
1,0,9,0,6,0,1,-0.47999999999999954,42.88,13.43,38,43,1
1,1,10,0,5,1,2,4.220000000000001,32.16,13.43,119,124,1
1,1,8,0,4,1,2,6.1,46.9,8.959999999999999,489,498,1
2,1,6,0,6,0,1,18.320000000000004,42.88,10.45,63,80,0
3,1,3,0,1,1,1,22.080000000000002,46.23,0.0,5,6,0
4,1,3,0,1,1,2,6.1,37.52,22.39,3,4,0
2,1,4,0,5,1,1,18.320000000000004,55.61,16.42,13,14,0
1,1,19,0,2,1,1,9.86,28.81,22.39,327,338,1
4,1,18,0,3,1,1,11.739999999999998,23.45,44.78,580,609,1
3,0,22,0,1,1,1,24.9,46.9,8.959999999999999,116,137,0
1,1,0,0,0,0,1,2.34,31.49,28.360000000000003,24,27,0
1,1,10,0,1,1,2,1.4000000000000004,62.31,0.0,139,149,1
2,1,1,0,4,1,1,14.559999999999999,18.09,32.84,9,13,0
4,0,18,0,0,0,1,16.44,18.09,32.84,155,190,1
3,1,21,0,4,1,3,23.020000000000003,59.63,25.369999999999997,294,332,0
1,0,21,0,0,0,1,6.1,37.52,25.369999999999997,49,58,0
1,0,22,0,6,0,1,5.160000000000002,50.25,22.39,38,46,0
2,1,10,0,6,0,1,18.320000000000004,28.81,0.0,275,452,1
1,0,19,0,3,1,1,10.8,18.76,52.239999999999995,144,150,1
2,0,8,0,6,0,1,2.34,29.48,13.43,42,66,1
3,0,17,0,1,1,1,31.479999999999997,32.83,32.84,473,545,1
4,1,6,0,5,1,1,3.2799999999999994,54.27,0.0,20,20,0
2,1,8,0,4,1,3,13.620000000000001,54.94,19.400000000000002,358,362,1
1,1,1,0,3,1,1,6.1,40.87,29.849999999999998,4,5,0
1,0,16,0,3,1,2,1.4000000000000004,24.79,25.369999999999997,72,79,1
4,0,7,0,6,0,1,4.220000000000001,40.199999999999996,28.360000000000003,31,34,1
3,0,2,0,3,1,1,27.72,34.84,29.849999999999998,5,6,0
2,1,3,0,3,1,1,13.620000000000001,54.94,0.0,8,8,0
4,0,3,0,4,1,1,4.220000000000001,37.52,25.369999999999997,6,7,0
2,1,16,0,4,1,1,25.839999999999996,34.17,28.360000000000003,368,438,1
4,0,3,0,2,1,1,0.4599999999999991,53.6,0.0,3,3,0
3,1,10,0,2,1,3,23.96,52.93,64.18,130,160,1
4,1,0,0,2,1,3,13.620000000000001,51.59,46.27,29,31,0
1,1,8,0,6,0,1,2.34,29.48,29.849999999999998,96,111,1
1,1,16,0,2,1,1,13.620000000000001,42.21,55.22,205,219,1
2,1,11,0,6,0,1,12.68,16.08,29.849999999999998,244,495,0
2,0,16,0,0,0,1,17.380000000000003,20.099999999999998,35.82,182,343,1
4,0,17,0,0,0,2,16.44,42.21,19.400000000000002,168,203,1
1,1,5,0,5,1,1,6.1,46.9,0.0,24,24,0
1,1,20,0,5,1,1,10.8,23.45,19.400000000000002,158,171,1
3,1,13,0,0,0,3,23.020000000000003,52.260000000000005,41.79,375,541,0
2,0,12,0,5,1,1,7.040000000000001,28.14,25.369999999999997,108,145,0
3,1,22,0,1,1,1,26.78,41.54,19.400000000000002,169,209,0
2,1,19,0,4,1,2,17.380000000000003,51.59,22.39,407,464,1
3,1,22,0,3,1,1,24.9,40.87,16.42,197,226,0
2,0,22,0,4,1,1,17.380000000000003,30.150000000000002,16.42,119,153,0
1,0,15,0,3,1,1,9.86,50.92,32.84,66,76,0
4,0,6,0,3,1,1,6.1,54.27,0.0,91,92,0
4,0,6,0,4,1,1,7.040000000000001,44.22,19.400000000000002,90,92,0
1,0,13,0,0,0,1,9.86,22.78,0.0,115,203,0
2,0,3,0,2,1,1,19.259999999999998,35.510000000000005,32.84,1,2,0
3,1,18,0,6,0,2,30.54,34.84,0.0,258,442,1
4,0,9,0,4,1,1,21.14,52.260000000000005,25.369999999999997,198,225,1
2,1,9,0,5,1,1,7.98,38.19,16.42,292,321,1
2,1,4,0,2,1,1,7.98,47.57,13.43,2,2,0
1,0,15,0,5,1,1,7.040000000000001,14.07,16.42,62,74,0
2,0,6,0,6,0,2,6.1,62.31,19.400000000000002,13,13,0
1,0,19,0,0,0,1,5.160000000000002,40.87,13.43,20,21,1
2,1,15,0,0,0,1,23.020000000000003,33.5,22.39,260,463,0
4,0,18,0,5,1,1,11.739999999999998,21.44,46.27,339,374,1
2,1,23,0,0,0,1,16.44,51.59,19.400000000000002,80,102,0
1,0,4,0,4,1,1,-0.47999999999999954,20.77,49.25,1,1,0
2,0,10,0,4,1,1,25.839999999999996,18.76,49.25,106,139,1
1,1,3,0,4,1,1,-2.3600000000000003,36.18,10.45,4,4,0
3,0,3,0,5,1,1,22.080000000000002,52.260000000000005,0.0,1,3,0
4,0,19,0,0,0,1,14.559999999999999,44.89,22.39,109,139,1
3,1,22,0,6,0,1,23.020000000000003,40.87,0.0,171,261,0
3,0,14,0,2,1,1,26.78,22.11,16.42,151,209,0
3,1,15,0,3,1,1,29.6,27.47,25.369999999999997,220,276,0
4,1,5,0,5,1,1,16.44,51.59,0.0,41,41,0
4,0,23,0,2,1,1,8.919999999999998,50.92,38.81,53,53,0
3,1,20,0,2,1,2,20.2,58.96,19.400000000000002,271,290,1
2,0,15,0,3,1,2,9.86,54.94,22.39,74,85,0
3,1,23,0,3,1,1,23.96,38.19,29.849999999999998,187,239,0
4,0,11,0,2,1,1,7.98,30.82,25.369999999999997,115,124,0
2,1,13,0,1,1,2,20.2,35.510000000000005,32.84,197,272,0
3,1,21,0,0,0,1,25.839999999999996,52.93,10.45,157,208,0
4,0,14,0,0,0,2,17.380000000000003,18.76,49.25,263,371,0
1,1,7,0,0,0,1,-4.24,35.510000000000005,19.400000000000002,18,18,1
1,0,1,0,0,0,1,4.220000000000001,43.550000000000004,41.79,40,44,0
3,0,3,0,0,0,1,29.6,42.21,8.959999999999999,20,37,0
4,1,6,0,3,1,1,6.1,54.27,16.42,116,116,0
2,1,2,0,3,1,1,15.5,45.56,0.0,7,11,0
1,1,7,0,6,0,1,2.34,29.48,25.369999999999997,36,40,1
4,1,6,0,6,0,1,3.2799999999999994,29.48,28.360000000000003,9,10,0
1,1,12,0,0,0,1,5.160000000000002,24.119999999999997,58.209999999999994,97,144,0
1,1,23,0,4,1,1,14.559999999999999,48.239999999999995,19.400000000000002,85,97,0
1,1,10,0,0,0,2,-0.47999999999999954,49.58,28.360000000000003,120,129,1
4,0,15,0,1,1,1,22.080000000000002,29.48,32.84,142,195,0
4,0,9,0,3,1,3,12.68,67.0,25.369999999999997,64,64,1
4,1,19,0,2,1,1,14.559999999999999,32.16,0.0,491,531,1
3,0,4,0,1,1,1,23.020000000000003,49.58,22.39,4,4,0
2,0,14,0,0,0,1,24.9,36.18,32.84,223,420,0
3,1,12,0,3,1,1,28.660000000000004,46.9,10.45,217,266,0
4,1,12,0,1,1,1,8.919999999999998,28.81,32.84,206,244,0
1,1,14,0,3,1,3,7.040000000000001,54.27,10.45,70,73,0
1,0,3,0,6,0,2,10.8,41.54,28.360000000000003,17,18,0
4,0,0,0,1,1,1,13.620000000000001,51.59,28.360000000000003,10,16,0
3,0,18,0,3,1,1,27.72,41.54,19.400000000000002,486,563,1
3,1,16,0,2,1,1,27.72,46.9,41.79,397,458,1
1,0,8,0,5,1,1,1.4000000000000004,34.17,25.369999999999997,190,210,1
4,0,2,0,0,0,3,7.98,58.29,29.849999999999998,27,30,0
2,0,14,0,3,1,2,8.919999999999998,30.82,29.849999999999998,64,80,0
4,1,11,1,4,0,1,11.739999999999998,27.47,8.959999999999999,143,232,0
1,0,8,1,1,0,2,7.040000000000001,38.19,29.849999999999998,56,63,1
2,1,9,0,5,1,1,14.559999999999999,27.47,29.849999999999998,288,322,1
2,0,7,0,4,1,3,3.2799999999999994,62.31,25.369999999999997,87,92,1
2,0,14,0,5,1,1,32.42,26.130000000000003,0.0,121,165,0
2,1,9,0,1,1,1,9.86,36.18,35.82,265,317,1
3,1,18,0,0,0,1,30.54,22.78,25.369999999999997,348,534,1
3,0,17,0,5,1,3,23.020000000000003,59.63,44.78,161,167,1
2,0,20,0,5,1,2,21.14,48.91,22.39,120,144,1
4,0,23,0,1,1,1,3.2799999999999994,50.25,0.0,42,45,0
4,1,20,0,0,0,1,8.919999999999998,44.22,16.42,120,129,1
4,0,5,0,4,1,3,14.559999999999999,58.96,8.959999999999999,14,15,0
3,0,15,0,2,1,1,30.54,28.81,0.0,111,162,0
2,1,16,0,6,0,3,15.5,62.98,29.849999999999998,128,177,1
1,1,21,0,5,1,1,7.98,32.83,10.45,126,134,0
1,0,12,0,6,0,1,13.620000000000001,22.11,41.79,141,267,0
2,0,5,0,2,1,1,23.020000000000003,55.61,8.959999999999999,26,26,0
1,0,18,0,3,1,1,1.4000000000000004,31.49,52.239999999999995,135,137,1
3,1,6,0,0,0,1,28.660000000000004,46.9,13.43,16,21,0
3,1,12,0,2,1,1,29.6,27.47,13.43,203,272,0
1,0,5,0,5,1,1,8.919999999999998,62.31,19.400000000000002,8,8,0
3,1,18,0,4,1,1,32.42,27.47,19.400000000000002,562,640,1
3,1,21,0,4,1,1,27.72,36.85,19.400000000000002,309,398,0
2,0,13,0,3,1,2,8.919999999999998,30.82,22.39,84,98,0
4,1,21,0,1,1,2,11.739999999999998,62.98,13.43,114,120,0
2,1,19,0,5,1,1,26.78,20.099999999999998,22.39,460,555,1
1,1,3,1,1,0,1,-2.3600000000000003,33.5,0.0,3,3,0
4,1,14,0,4,1,2,8.919999999999998,35.510000000000005,19.400000000000002,171,214,0
3,1,21,0,6,0,3,22.080000000000002,59.63,0.0,83,104,0
2,0,16,0,0,0,3,23.96,55.61,28.360000000000003,235,350,1
3,1,22,0,0,0,2,21.14,52.260000000000005,16.42,50,56,0
3,1,17,0,6,0,1,33.36,24.79,29.849999999999998,313,492,1
4,1,9,0,0,0,1,8.919999999999998,51.59,0.0,179,273,1
1,1,14,0,0,0,1,7.98,20.77,0.0,263,331,0
4,1,8,0,1,1,1,3.2799999999999994,43.550000000000004,0.0,629,638,1
3,0,0,0,2,1,2,24.9,43.550000000000004,16.42,36,55,0
2,1,5,0,1,1,1,12.68,51.59,16.42,36,36,0
1,0,21,0,1,1,1,-1.419999999999999,42.21,16.42,53,59,0
2,0,23,0,4,1,1,14.559999999999999,62.98,0.0,63,72,0
1,1,0,0,5,1,2,10.8,47.57,28.360000000000003,38,42,0
1,0,0,1,1,0,1,2.34,50.25,16.42,6,11,0
2,1,7,0,6,0,1,11.739999999999998,47.57,13.43,57,67,1
4,1,6,0,6,0,1,11.739999999999998,47.57,0.0,26,31,0
1,1,10,0,0,0,1,3.2799999999999994,23.45,13.43,153,191,1
3,1,14,0,6,0,1,29.6,32.83,29.849999999999998,290,538,0
1,1,17,1,1,0,1,4.220000000000001,23.45,38.81,136,153,1
2,1,3,0,5,1,1,17.380000000000003,40.199999999999996,8.959999999999999,8,8,0
2,1,20,0,0,0,1,18.320000000000004,18.76,41.79,146,211,1
4,0,20,0,3,1,3,12.68,58.96,38.81,94,99,1
1,0,21,0,4,1,1,-1.419999999999999,26.130000000000003,0.0,70,72,0
4,1,12,0,3,1,1,21.14,40.87,8.959999999999999,268,316,0
4,1,23,0,3,1,1,7.040000000000001,40.87,0.0,50,57,0
2,1,2,0,2,1,2,18.320000000000004,58.96,13.43,3,4,0
4,0,7,0,0,0,1,12.68,57.62,0.0,26,44,1
2,1,19,0,4,1,1,25.839999999999996,22.78,16.42,487,591,1
4,0,6,0,2,1,2,9.86,62.98,10.45,63,64,0
4,0,15,0,3,1,2,9.86,36.18,10.45,143,167,0
3,1,17,0,6,0,1,30.54,17.42,25.369999999999997,316,530,1
4,0,14,0,6,0,3,3.2799999999999994,58.29,44.78,29,29,0
3,0,4,0,6,0,1,21.14,40.87,0.0,8,11,0
4,1,16,0,3,1,1,26.78,22.11,13.43,465,532,1
2,0,5,0,1,1,1,11.739999999999998,51.59,16.42,23,23,0
3,1,21,0,1,1,1,25.839999999999996,46.9,19.400000000000002,251,322,0
4,1,4,0,2,1,1,11.739999999999998,44.89,16.42,7,7,0
1,0,16,0,4,1,1,4.220000000000001,25.46,16.42,74,86,1
3,1,15,0,5,1,1,32.42,27.47,22.39,242,323,0
4,0,5,0,0,0,1,4.220000000000001,54.27,0.0,2,4,0
3,1,2,0,1,1,1,16.44,48.239999999999995,0.0,8,13,0
2,0,1,0,2,1,1,21.14,48.91,28.360000000000003,5,21,0
4,0,2,0,0,0,1,2.34,58.29,28.360000000000003,43,50,0
2,0,5,0,4,1,1,14.559999999999999,62.98,0.0,24,26,0
1,1,13,0,2,1,1,13.620000000000001,24.119999999999997,22.39,171,198,0
4,0,5,0,2,1,3,9.86,62.98,16.42,17,18,0
3,0,14,0,3,1,1,30.54,24.119999999999997,16.42,138,192,0
